sequence_record_id,associated_pathogen_record_id,associated_rodent_record_id,study_id,sequenceType,virus_clean,matched_virus,original_name,accession_number,country,eventDate,species,host_genus,gbif_id,coordinate_resolution,decimalLatitude,decimalLongitude,n_assayed,n_positive,n_negative,version
david_2230,david_45216,david_36131,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139570,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,50.9419547,10.6817603,37,9,28,v3
david_2231,david_45295,david_36210,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139571,Germany,2004/2013,Microtus agrestis,Microtus,2438616,village,50.9419547,10.6817603,44,6,38,v3
david_2232,david_45295,david_36210,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139572,Germany,2004/2013,Microtus agrestis,Microtus,2438616,village,50.9419547,10.6817603,44,6,38,v3
david_2233,david_45217,david_36132,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139573,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,51.0085572,10.9246196,143,13,130,v3
david_2234,david_45217,david_36132,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139574,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,51.0085572,10.9246196,143,13,130,v3
david_2235,david_45217,david_36132,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139575,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,51.0085572,10.9246196,143,13,130,v3
david_2236,david_45218,david_36133,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139576,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,51.0522949,12.4509833,93,3,90,v3
david_2237,david_45218,david_36133,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139577,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,51.0522949,12.4509833,93,3,90,v3
david_2238,david_45218,david_36133,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139578,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,51.0522949,12.4509833,93,3,90,v3
david_2239,david_45298,david_36213,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139579,Germany,2004/2013,Microtus agrestis,Microtus,2438616,village,51.0522949,12.4509833,39,1,38,v3
david_2240,david_45221,david_36136,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139580,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,48.2401102,10.4934201,11,2,9,v3
david_2241,david_45379,david_36294,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139581,Germany,2004/2013,NA,Arvicola,2438490,village,48.2401102,10.4934201,1,1,0,v3
david_2242,david_45221,david_36136,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139582,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,48.2401102,10.4934201,11,2,9,v3
david_2243,david_45234,david_36149,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139583,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,49.6560775,9.8585464,21,7,14,v3
david_2244,david_45234,david_36149,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139584,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,49.6560775,9.8585464,21,7,14,v3
david_2245,david_45234,david_36149,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139585,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,49.6560775,9.8585464,21,7,14,v3
david_2246,david_45234,david_36149,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139586,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,49.6560775,9.8585464,21,7,14,v3
david_2247,david_45234,david_36149,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139587,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,49.6560775,9.8585464,21,7,14,v3
david_2248,david_45234,david_36149,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139588,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,49.6560775,9.8585464,21,7,14,v3
david_2249,david_45236,david_36151,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139589,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,49.368761,11.6039669,1,1,0,v3
david_2250,david_45321,david_36236,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139590,Germany,2004/2013,Microtus agrestis,Microtus,2438616,village,50.6170648,9.0290931,9,2,7,v3
david_2251,david_45242,david_36157,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139591,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,50.6170648,9.0290931,7,2,5,v3
david_2252,david_45321,david_36236,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139592,Germany,2004/2013,Microtus agrestis,Microtus,2438616,village,50.6170648,9.0290931,9,2,7,v3
david_2253,david_45242,david_36157,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139593,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,50.6170648,9.0290931,7,2,5,v3
david_2254,david_45243,david_36158,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139594,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,49.8615899,8.5762043,1,1,0,v3
david_2255,david_45244,david_36159,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139595,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,51.4911392,8.4330329,4,2,2,v3
david_2256,david_45244,david_36159,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139596,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,51.4911392,8.4330329,4,2,2,v3
david_2257,david_45245,david_36160,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139597,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,51.5725501,8.1061259,9,1,8,v3
david_2258,david_45246,david_36161,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139598,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,52.0704906,8.5171493,1,1,0,v3
david_2259,david_45247,david_36162,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139599,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,51.4886533,9.1488385,22,2,20,v3
david_2260,david_45247,david_36162,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139600,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,51.4886533,9.1488385,22,2,20,v3
david_2261,david_45248,david_36163,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139601,Germany,2004/2013,Microtus arvalis,Microtus,2438606,village,50.3533278,7.5943951,1,1,0,v3
david_2262,david_45250,david_36165,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139602,Luxembourg,2004/2013,Microtus arvalis,Microtus,2438606,village,49.9323297,6.0614598,6,2,4,v3
david_2263,david_45250,david_36165,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139603,Luxembourg,2004/2013,Microtus arvalis,Microtus,2438606,village,49.9323297,6.0614598,6,2,4,v3
david_2264,david_45252,david_36167,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139604,France,2004/2013,Microtus arvalis,Microtus,2438606,village,49.4307696,6.3111933,4,3,1,v3
david_2265,david_45255,david_36170,david_136,Pathogen,Orthohantavirus tulaense,Orthohantavirus tulaense,TULV,KU139605,France,2004/2013,Microtus arvalis,Microtus,2438606,village,44.1006693,3.0777594,4,2,2,v3
david_2390,david_45424,david_36339,david_137,Pathogen,Patawa virus,Patawa virus,Patawa virus,KJ668823,French Guiana,2001/2013,Oecomys rutilus,Oecomys,2439309,department,3.934,-53.1258,2,2,0,v3
david_2391,david_45421,david_36336,david_137,Pathogen,Patawa virus,Patawa virus,Patawa virus,KJ668824,French Guiana,2001/2013,Oecomys auyantepui,Oecomys,4265024,department,3.934,-53.1258,14,1,13,v3
david_2392,david_45421,david_36336,david_137,Pathogen,Patawa virus,Patawa virus,Patawa virus,KJ668825,French Guiana,2001/2013,Oecomys auyantepui,Oecomys,4265024,department,3.934,-53.1258,14,1,13,v3
david_2393,david_45421,david_36336,david_137,Pathogen,Patawa virus,Patawa virus,Patawa virus,KJ668826,French Guiana,2001/2013,Oecomys auyantepui,Oecomys,4265024,department,3.934,-53.1258,14,1,13,v3
david_2394,david_45424,david_36339,david_137,Pathogen,Patawa virus,Patawa virus,Patawa virus,KJ668827,French Guiana,2001/2013,Oecomys rutilus,Oecomys,2439309,department,3.934,-53.1258,2,2,0,v3
david_2395,david_45424,david_36339,david_137,Pathogen,Patawa virus,Patawa virus,Patawa virus,KJ668828,French Guiana,2001/2013,Oecomys rutilus,Oecomys,2439309,department,3.934,-53.1258,2,2,0,v3
david_2396,david_45424,david_36339,david_137,Pathogen,Patawa virus,Patawa virus,Patawa virus,KJ668829,French Guiana,2001/2013,Oecomys rutilus,Oecomys,2439309,department,3.934,-53.1258,2,2,0,v3
david_2397,david_45424,david_36339,david_137,Pathogen,Patawa virus,Patawa virus,Patawa virus,KM233411,French Guiana,2001/2013,Oecomys rutilus,Oecomys,2439309,department,3.934,-53.1258,2,2,0,v3
david_2398,david_45550,david_36423,david_140,Pathogen,Mammarenavirus whitewaterense,Mammarenavirus whitewaterense,WWAV,EU910959,USA,1998-05-21,Neotoma micropus,Neotoma,2438439,site,32.456111,-105.684444,1,1,0,v3
david_2399,david_45551,david_36424,david_140,Pathogen,Mammarenavirus whitewaterense,Mammarenavirus whitewaterense,WWAV,JX657688,USA,1998-05-22,Neotoma micropus,Neotoma,2438439,site,32.471111,-105.701389,1,1,0,v3
david_2400,david_45552,david_36425,david_140,Pathogen,Mammarenavirus whitewaterense,Mammarenavirus whitewaterense,WWAV,JX657689,USA,1998-05-23,Neotoma micropus,Neotoma,2438439,site,32.524167,-105.884444,1,1,0,v3
david_2401,david_45553,david_36426,david_140,Pathogen,Mammarenavirus whitewaterense,Mammarenavirus whitewaterense,WWAV,JX657690,USA,1998-05-20,Neotoma micropus,Neotoma,2438439,site,32.471111,-105.701389,1,1,0,v3
david_2402,david_45554,david_36427,david_140,Pathogen,Mammarenavirus whitewaterense,Mammarenavirus whitewaterense,WWAV,JX657691,USA,1998-05-20,Neotoma micropus,Neotoma,2438439,site,32.458333,-105.682778,1,1,0,v3
david_2403,david_45555,david_36428,david_140,Pathogen,Mammarenavirus whitewaterense,Mammarenavirus whitewaterense,WWAV,FJ032026,USA,1985-10-12,Neotoma micropus,Neotoma,2438439,site,36.880556,-102.924444,1,1,0,v3
david_2404,david_45556,david_36429,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX657692,USA,2006-10-07,Neotoma micropus,Neotoma,2438439,site,34.215833,-100.996111,1,1,0,v3
david_2405,david_45557,david_36430,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX560798,USA,2006-10-07,Neotoma micropus,Neotoma,2438439,site,34.215833,-100.996111,1,1,0,v3
david_2406,david_45558,david_36431,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX657693,USA,2008-10-04,Neotoma micropus,Neotoma,2438439,site,34.215833,-100.996111,1,1,0,v3
david_2407,david_45559,david_36432,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX657694,USA,2009-10-17,Neotoma micropus,Neotoma,2438439,site,34.215833,-100.996111,1,1,0,v3
david_2408,david_45560,david_36433,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX560799,USA,2008-09-28,Neotoma micropus,Neotoma,2438439,site,33.76,-100.812222,1,1,0,v3
david_2409,david_45561,david_36434,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX657695,USA,2008-09-28,Neotoma micropus,Neotoma,2438439,site,33.758889,-100.795,1,1,0,v3
david_2410,david_45562,david_36435,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX657696,USA,2009-02-14,Neotoma micropus,Neotoma,2438439,site,33.76,-100.812222,1,1,0,v3
david_2411,david_45563,david_36436,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX657699,USA,2008-06-28,Neotoma micropus,Neotoma,2438439,site,33.76,-100.812222,1,1,0,v3
david_2412,david_45564,david_36437,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX657697,USA,2008-06-07,Neotoma micropus,Neotoma,2438439,site,33.758889,-100.795,1,1,0,v3
david_2413,david_45565,david_36438,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX657698,USA,2008-06-07,Neotoma micropus,Neotoma,2438439,site,33.76,-100.812222,1,1,0,v3
david_2414,david_45566,david_36439,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX657700,USA,2008-06-28,Neotoma micropus,Neotoma,2438439,site,33.76,-100.812222,1,1,0,v3
david_2415,david_45567,david_36440,david_140,Pathogen,Catarina virus,Catarina virus,CTNV,DQ865244,USA,1999-07-19,Neotoma micropus,Neotoma,2438439,site,28.349444,-99.4275,1,1,0,v3
david_2416,david_45568,david_36441,david_140,Pathogen,Catarina virus,Catarina virus,CTNV,JX657704,USA,2001-03-13,Neotoma micropus,Neotoma,2438439,site,28.339722,-99.422778,1,1,0,v3
david_2417,david_45569,david_36442,david_140,Pathogen,Catarina virus,Catarina virus,CTNV,JX657705,USA,2001-10-04,Neotoma micropus,Neotoma,2438439,site,28.310278,-99.346944,1,1,0,v3
david_2418,david_45570,david_36443,david_140,Pathogen,Catarina virus,Catarina virus,CTNV,DQ865245,USA,1999-07-20,Neotoma micropus,Neotoma,2438439,site,28.312778,-99.342778,1,1,0,v3
david_2419,david_45571,david_36444,david_140,Pathogen,Catarina virus,Catarina virus,CTNV,JX657708,USA,2001-03-11,Neotoma micropus,Neotoma,2438439,site,28.353333,-99.466389,1,1,0,v3
david_2420,david_45572,david_36445,david_140,Pathogen,Catarina virus,Catarina virus,CTNV,JX657710,USA,2002-10-05,Neotoma micropus,Neotoma,2438439,site,28.353333,-99.466389,1,1,0,v3
david_2421,david_45550,david_36423,david_140,Pathogen,Mammarenavirus whitewaterense,Mammarenavirus whitewaterense,WWAV,EU910959,USA,1998-05-21,Neotoma micropus,Neotoma,2438439,site,32.456111,-105.684444,1,1,0,v3
david_2422,david_45551,david_36424,david_140,Pathogen,Mammarenavirus whitewaterense,Mammarenavirus whitewaterense,WWAV,JX560800,USA,1998-05-22,Neotoma micropus,Neotoma,2438439,site,32.471111,-105.701389,1,1,0,v3
david_2423,david_45552,david_36425,david_140,Pathogen,Mammarenavirus whitewaterense,Mammarenavirus whitewaterense,WWAV,JX560801,USA,1998-05-23,Neotoma micropus,Neotoma,2438439,site,32.524167,-105.884444,1,1,0,v3
david_2424,david_45553,david_36426,david_140,Pathogen,Mammarenavirus whitewaterense,Mammarenavirus whitewaterense,WWAV,JX560802,USA,1998-05-20,Neotoma micropus,Neotoma,2438439,site,32.471111,-105.701389,1,1,0,v3
david_2425,david_45554,david_36427,david_140,Pathogen,Mammarenavirus whitewaterense,Mammarenavirus whitewaterense,WWAV,JX560803,USA,1998-05-20,Neotoma micropus,Neotoma,2438439,site,32.458333,-105.682778,1,1,0,v3
david_2426,david_45555,david_36428,david_140,Pathogen,Mammarenavirus whitewaterense,Mammarenavirus whitewaterense,WWAV,FJ032027,USA,1985-10-12,Neotoma micropus,Neotoma,2438439,site,36.880556,-102.924444,1,1,0,v3
david_2427,david_45556,david_36429,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX560804,USA,2006-10-07,Neotoma micropus,Neotoma,2438439,site,34.215833,-100.996111,1,1,0,v3
david_2428,david_45557,david_36430,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX560798,USA,2006-10-07,Neotoma micropus,Neotoma,2438439,site,34.215833,-100.996111,1,1,0,v3
david_2429,david_45558,david_36431,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX560805,USA,2008-10-04,Neotoma micropus,Neotoma,2438439,site,34.215833,-100.996111,1,1,0,v3
david_2430,david_45559,david_36432,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX560806,USA,2009-10-17,Neotoma micropus,Neotoma,2438439,site,34.215833,-100.996111,1,1,0,v3
david_2431,david_45560,david_36433,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX560799,USA,2008-09-28,Neotoma micropus,Neotoma,2438439,site,33.76,-100.812222,1,1,0,v3
david_2432,david_45561,david_36434,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX560807,USA,2008-09-28,Neotoma micropus,Neotoma,2438439,site,33.758889,-100.795,1,1,0,v3
david_2433,david_45562,david_36435,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX560808,USA,2009-02-14,Neotoma micropus,Neotoma,2438439,site,33.76,-100.812222,1,1,0,v3
david_2434,david_45563,david_36436,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX560811,USA,2008-06-28,Neotoma micropus,Neotoma,2438439,site,33.76,-100.812222,1,1,0,v3
david_2435,david_45564,david_36437,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX560809,USA,2008-06-07,Neotoma micropus,Neotoma,2438439,site,33.758889,-100.795,1,1,0,v3
david_2436,david_45565,david_36438,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX560810,USA,2008-06-07,Neotoma micropus,Neotoma,2438439,site,33.76,-100.812222,1,1,0,v3
david_2437,david_45566,david_36439,david_140,Pathogen,Middle Pease River virus,Middle Pease River virus,MPRV,JX560812,USA,2008-06-28,Neotoma micropus,Neotoma,2438439,site,33.76,-100.812222,1,1,0,v3
david_2438,david_45567,david_36440,david_140,Pathogen,Catarina virus,Catarina virus,CTNV,DQ865244,USA,1999-07-19,Neotoma micropus,Neotoma,2438439,site,28.349444,-99.4275,1,1,0,v3
david_2439,david_45568,david_36441,david_140,Pathogen,Catarina virus,Catarina virus,CTNV,JX289300,USA,2001-03-13,Neotoma micropus,Neotoma,2438439,site,28.339722,-99.422778,1,1,0,v3
david_2440,david_45569,david_36442,david_140,Pathogen,Catarina virus,Catarina virus,CTNV,JX289305,USA,2001-10-04,Neotoma micropus,Neotoma,2438439,site,28.310278,-99.346944,1,1,0,v3
david_2441,david_45570,david_36443,david_140,Pathogen,Catarina virus,Catarina virus,CTNV,DQ865245,USA,1999-07-20,Neotoma micropus,Neotoma,2438439,site,28.312778,-99.342778,1,1,0,v3
david_2442,david_45571,david_36444,david_140,Pathogen,Catarina virus,Catarina virus,CTNV,JX289299,USA,2001-03-11,Neotoma micropus,Neotoma,2438439,site,28.353333,-99.466389,1,1,0,v3
david_2443,david_45572,david_36445,david_140,Pathogen,Catarina virus,Catarina virus,CTNV,JQ063088,USA,2002-10-05,Neotoma micropus,Neotoma,2438439,site,28.353333,-99.466389,1,1,0,v3
david_2463,david_45677,david_36446,david_141,Pathogen,Orthohantavirus hantanense,Orthohantavirus hantanense,HTNV,JQ912697,China,2008,Apodemus agrarius,Apodemus,2437761,county,28.06,119.133,19,19,0,v3
david_2464,david_45677,david_36446,david_141,Pathogen,Orthohantavirus hantanense,Orthohantavirus hantanense,HTNV,JQ912698,China,2008,Apodemus agrarius,Apodemus,2437761,county,28.06,119.133,19,19,0,v3
david_2465,david_45677,david_36446,david_141,Pathogen,Orthohantavirus hantanense,Orthohantavirus hantanense,HTNV,JQ912699,China,2008,Apodemus agrarius,Apodemus,2437761,county,28.06,119.133,19,19,0,v3
david_2466,david_45677,david_36446,david_141,Pathogen,Orthohantavirus hantanense,Orthohantavirus hantanense,HTNV,JQ912700,China,2008,Apodemus agrarius,Apodemus,2437761,county,28.06,119.133,19,19,0,v3
david_2467,david_45677,david_36446,david_141,Pathogen,Orthohantavirus hantanense,Orthohantavirus hantanense,HTNV,JQ912701,China,2008,Apodemus agrarius,Apodemus,2437761,county,28.06,119.133,19,19,0,v3
